0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,label
0.3293707072734833,0.4817556142807007,6.548335704792407e-07,0.3699953556060791,0.3452741503715515,-0.05469995737075806,0.4685651957988739,0.24949252605438232,-0.08909247815608978,0.569620668888092,0.2707735002040863,-0.11872632056474686,0.6048558354377747,0.36953234672546387,-0.14862489700317383,0.6259032487869263,0.33607596158981323,-0.06405089050531387,0.7597653269767761,0.3283078670501709,-0.10789570212364197,0.8419920206069946,0.3252539038658142,-0.14404897391796112,0.9154587388038635,0.32930052280426025,-0.17356355488300323,0.6351697444915771,0.4232863485813141,-0.07116426527500153,0.784686803817749,0.4089201092720032,-0.11176320910453796,0.878606915473938,0.4049053490161896,-0.14617249369621277,0.9628809094429016,0.40318843722343445,-0.17256227135658264,0.6149134635925293,0.5047827959060669,-0.08415420353412628,0.7558936476707458,0.5009042024612427,-0.12582571804523468,0.8473016023635864,0.49854207038879395,-0.15516437590122223,0.9271349906921387,0.49713313579559326,-0.176465705037117,0.5723419785499573,0.5903328657150269,-0.10225161164999008,0.6769025325775146,0.5943986177444458,-0.14257673919200897,0.7502235174179077,0.5940353274345398,-0.1639421433210373,0.8189525008201599,0.5921160578727722,-0.17937931418418884,B
0.5775691866874695,0.8541358709335327,9.947459602699382e-07,0.4671613872051239,0.8097853064537048,-0.07526934891939163,0.39314648509025574,0.7253569960594177,-0.13686080276966095,0.41840118169784546,0.6601323485374451,-0.1927044689655304,0.4900623857975006,0.6221328973770142,-0.2536180913448334,0.45357850193977356,0.5855587124824524,-0.14910952746868134,0.4536519944667816,0.4593673050403595,-0.23085175454616547,0.4591449201107025,0.3807528018951416,-0.29020944237709045,0.4718034565448761,0.30683663487434387,-0.3359191119670868,0.5445933938026428,0.5870168209075928,-0.16890022158622742,0.5436195731163025,0.4442920684814453,-0.24586954712867737,0.5549728870391846,0.3548359274864197,-0.30618637800216675,0.5673156380653381,0.2688578963279724,-0.352679044008255,0.6301105618476868,0.6161996126174927,-0.19306515157222748,0.634453535079956,0.48465561866760254,-0.2686343789100647,0.6459304690361023,0.3973897695541382,-0.3235495090484619,0.6556716561317444,0.3176511526107788,-0.3638012409210205,0.7131701707839966,0.6659232974052429,-0.2220022976398468,0.7265482544898987,0.5713323354721069,-0.29213786125183105,0.7381337881088257,0.5030818581581116,-0.3310873806476593,0.7482036352157593,0.43778911232948303,-0.3606245815753937,B
0.542409360408783,0.8055845499038696,1.2139735190430656e-06,0.4187876284122467,0.7703846096992493,-0.058006927371025085,0.3264242708683014,0.671858012676239,-0.10973702371120453,0.3086569905281067,0.5846434831619263,-0.16190177202224731,0.3888068199157715,0.5642837285995483,-0.22128987312316895,0.3890647292137146,0.530086100101471,-0.12205673009157181,0.3674415946006775,0.4037337899208069,-0.20402444899082184,0.35650622844696045,0.3209826350212097,-0.26837435364723206,0.35320040583610535,0.24735480546951294,-0.32123512029647827,0.4772716462612152,0.5301555395126343,-0.15830038487911224,0.45118582248687744,0.3871600925922394,-0.24727924168109894,0.43847936391830444,0.28615182638168335,-0.32300153374671936,0.42730987071990967,0.1937652826309204,-0.37969285249710083,0.5616888999938965,0.5583551526069641,-0.19864511489868164,0.5415107607841492,0.4250464141368866,-0.28143253922462463,0.5334694385528564,0.33188116550445557,-0.3453316390514374,0.5243397951126099,0.24749282002449036,-0.39130929112434387,0.6410534977912903,0.6035854816436768,-0.24300625920295715,0.6335586309432983,0.5046518445014954,-0.31997498869895935,0.6348234415054321,0.4315167963504791,-0.3671441376209259,0.6355538368225098,0.3628419041633606,-0.4032314121723175,B
0.43182286620140076,0.7440996766090393,9.711410484669614e-07,0.32198551297187805,0.6936560869216919,-0.05672936886548996,0.26527541875839233,0.5979669094085693,-0.09824234992265701,0.27414146065711975,0.5149739980697632,-0.13813012838363647,0.3532797694206238,0.47648346424102783,-0.1805105358362198,0.3494219481945038,0.46921175718307495,-0.07048459351062775,0.3536890745162964,0.3536781072616577,-0.1309393346309662,0.3570180833339691,0.27936142683029175,-0.18220292031764984,0.36680418252944946,0.21311917901039124,-0.22177159786224365,0.4225301742553711,0.46838927268981934,-0.08897949010133743,0.42768552899360657,0.33645692467689514,-0.14546872675418854,0.4321821928024292,0.24683211743831635,-0.1971951425075531,0.4337732195854187,0.16478151082992554,-0.23607851564884186,0.4902845323085785,0.4924713373184204,-0.1145610511302948,0.5029644966125488,0.36533990502357483,-0.16932043433189392,0.5093590021133423,0.2807980179786682,-0.21309250593185425,0.5129952430725098,0.2082856446504593,-0.24422648549079895,0.557763934135437,0.5356136560440063,-0.145402193069458,0.5735964179039001,0.43770354986190796,-0.194181427359581,0.5818276405334473,0.37097543478012085,-0.22204983234405518,0.5852282643318176,0.3104340434074402,-0.24305298924446106,B
0.49269771575927734,0.8172472715377808,7.27451038073923e-07,0.3870716094970703,0.743756890296936,-0.05338377505540848,0.34544605016708374,0.6336068511009216,-0.08073725551366806,0.4082854986190796,0.5474728941917419,-0.10624422878026962,0.5072540044784546,0.5189467668533325,-0.13161350786685944,0.4408055245876312,0.4991922676563263,-0.030558699741959572,0.4754668176174164,0.3855900168418884,-0.07075875997543335,0.5047461986541748,0.31569355726242065,-0.11241135001182556,0.5351402163505554,0.25275561213493347,-0.1475163698196411,0.5309394598007202,0.5029686093330383,-0.04153156653046608,0.5655619502067566,0.3757980465888977,-0.07315299659967422,0.5911712646484375,0.29781287908554077,-0.11285195499658585,0.6142641305923462,0.2250305414199829,-0.14550895988941193,0.6068623065948486,0.5323343873023987,-0.06086394935846329,0.6463690400123596,0.41609084606170654,-0.09267573058605194,0.6672153472900391,0.3420919179916382,-0.12227273732423782,0.6851625442504883,0.27484920620918274,-0.14726176857948303,0.6809991598129272,0.584050178527832,-0.08721492439508438,0.7127084732055664,0.49812015891075134,-0.1158941462635994,0.7279348373413086,0.43847817182540894,-0.1303739696741104,0.7404734492301941,0.38141143321990967,-0.14335773885250092,B
0.7074495553970337,0.8378982543945312,1.1488306199680665e-06,0.5941511988639832,0.7738837003707886,-0.07459089905023575,0.5432049036026001,0.661994218826294,-0.11645317077636719,0.6057535409927368,0.5732395648956299,-0.15202122926712036,0.7079443335533142,0.5381196737289429,-0.1874607801437378,0.6363329887390137,0.5144973397254944,-0.07262033969163895,0.679170548915863,0.38841983675956726,-0.12920688092708588,0.7146046161651611,0.30966436862945557,-0.17902772128582,0.7519510984420776,0.24149009585380554,-0.21768172085285187,0.7384393215179443,0.5174815654754639,-0.08039182424545288,0.7810646891593933,0.38002824783325195,-0.12738382816314697,0.814984142780304,0.2910783886909485,-0.1727171689271927,0.8441437482833862,0.21090006828308105,-0.20773309469223022,0.8242408037185669,0.5504092574119568,-0.09763418138027191,0.8687251210212708,0.4208393692970276,-0.14611873030662537,0.89670330286026,0.33657246828079224,-0.18229465186595917,0.9185660481452942,0.26171717047691345,-0.20884086191654205,0.9064618349075317,0.6072914600372314,-0.12249087542295456,0.9451882243156433,0.5113050937652588,-0.16700564324855804,0.9654853343963623,0.4453746974468231,-0.1871451884508133,0.9781508445739746,0.38389378786087036,-0.2017795592546463,B
0.6580482125282288,0.8909355401992798,9.191625167659367e-07,0.5530049204826355,0.8233176469802856,-0.06736676394939423,0.49726682901382446,0.7219200134277344,-0.11561509221792221,0.5456028580665588,0.6427769064903259,-0.15883919596672058,0.6403682231903076,0.6057283282279968,-0.20396508276462555,0.587429940700531,0.5789448022842407,-0.09407555311918259,0.6123296022415161,0.45620667934417725,-0.15774792432785034,0.635729968547821,0.37847501039505005,-0.21046876907348633,0.6647385358810425,0.3080383539199829,-0.2519005537033081,0.6779648065567017,0.5851225852966309,-0.10914577543735504,0.7068175077438354,0.4440383315086365,-0.16453063488006592,0.7350910902023315,0.35550618171691895,-0.2160739153623581,0.7622854709625244,0.2722138464450836,-0.2568511962890625,0.7589825987815857,0.6204889416694641,-0.13059742748737335,0.795320987701416,0.4898935556411743,-0.18649233877658844,0.8209173679351807,0.4038774371147156,-0.23117919266223907,0.8411368727684021,0.3246420621871948,-0.2651769518852234,0.83750319480896,0.6785433888435364,-0.15782666206359863,0.8761397004127502,0.5817697048187256,-0.2108212560415268,0.9006227850914001,0.5136581063270569,-0.2393411546945572,0.9191135764122009,0.4481174349784851,-0.261165052652359,B
0.3303697407245636,0.8143949508666992,9.503618798589741e-07,0.2319757342338562,0.7543502449989319,-0.048820458352565765,0.17465990781784058,0.6611048579216003,-0.08841396868228912,0.1697988510131836,0.5812317132949829,-0.1275556981563568,0.24383920431137085,0.5603091716766357,-0.16967438161373138,0.2513405978679657,0.5374383926391602,-0.07608835399150848,0.2515943944454193,0.4216752052307129,-0.13501735031604767,0.25054222345352173,0.3481753170490265,-0.1814669519662857,0.2549382746219635,0.28338706493377686,-0.21790556609630585,0.32001158595085144,0.5374247431755066,-0.09831047803163528,0.31542232632637024,0.4099346995353699,-0.15660540759563446,0.31433582305908203,0.3200584053993225,-0.2055138647556305,0.31531161069869995,0.2405315339565277,-0.24091681838035583,0.38396549224853516,0.565462052822113,-0.1252630054950714,0.3845360577106476,0.4437282085418701,-0.17942553758621216,0.38709455728530884,0.3594006896018982,-0.2170146107673645,0.38756299018859863,0.2832176089286804,-0.24292108416557312,0.4454987943172455,0.6140807271003723,-0.15673887729644775,0.45452380180358887,0.5224050283432007,-0.20403186976909637,0.4617317318916321,0.45837652683258057,-0.2274283468723297,0.4640490412712097,0.39907601475715637,-0.24418491125106812,B
0.45421892404556274,0.7748717665672302,6.594090677936038e-07,0.3551032543182373,0.7030701637268066,-0.06126178428530693,0.3026697635650635,0.6019825339317322,-0.10101327300071716,0.3360169231891632,0.514948308467865,-0.13923051953315735,0.4435679316520691,0.49500349164009094,-0.17638559639453888,0.4010601043701172,0.4820846617221832,-0.039812780916690826,0.4264622926712036,0.368696928024292,-0.08809862285852432,0.44607943296432495,0.3003866672515869,-0.1329135298728943,0.47259801626205444,0.24024811387062073,-0.16918706893920898,0.47942641377449036,0.4871596097946167,-0.049728285521268845,0.5007839798927307,0.35649484395980835,-0.09192631393671036,0.5220398902893066,0.2766164243221283,-0.13343168795108795,0.5456183552742004,0.20286761224269867,-0.1657261997461319,0.5506734848022461,0.516788899898529,-0.0690702348947525,0.5818206667900085,0.39238202571868896,-0.11370790004730225,0.6010899543762207,0.3161250352859497,-0.14553600549697876,0.6179977655410767,0.2474699467420578,-0.168784499168396,0.6224766969680786,0.5658862590789795,-0.09523017704486847,0.653326153755188,0.4752456247806549,-0.1346484124660492,0.6705524325370789,0.4146154224872589,-0.15276256203651428,0.6826927661895752,0.35648196935653687,-0.16683121025562286,B
0.5434027910232544,0.8513551354408264,7.439038540724141e-07,0.6275650262832642,0.7540849447250366,-0.07281066477298737,0.6229685544967651,0.6131587624549866,-0.08599675446748734,0.4819243252277374,0.5581737756729126,-0.09329059720039368,0.3707798719406128,0.5964469909667969,-0.0982075110077858,0.5443600416183472,0.48869842290878296,-0.0007949702558107674,0.4917027950286865,0.3766125738620758,-0.020392484962940216,0.44765686988830566,0.3078227639198303,-0.05314967408776283,0.4091261029243469,0.2475832849740982,-0.08390165120363235,0.4419144093990326,0.5020456910133362,0.0004666228487621993,0.3831767737865448,0.3786314129829407,-0.015091251581907272,0.34232577681541443,0.2952915132045746,-0.05266699567437172,0.30976060032844543,0.2241765558719635,-0.08444783836603165,0.3655796945095062,0.5422647595405579,-0.010795892216265202,0.3025161325931549,0.42720144987106323,-0.035010237246751785,0.2681920528411865,0.34800952672958374,-0.0744907557964325,0.23787957429885864,0.28249305486679077,-0.10429992526769638,0.3018116354942322,0.6044348478317261,-0.03121711127460003,0.24600109457969666,0.5122952461242676,-0.05528632551431656,0.2140890210866928,0.4475216567516327,-0.07382495701313019,0.18697182834148407,0.3857277035713196,-0.09057509154081345,B
